35.7073		0.259	2257	611			94	29
24.7631		0.32	1840	712			87	35
32.8567		0.27	1898	404			95	26
31.0499		0.387	1485	512			92	33
24.0919		0.407	1580	550.883			82	29
28.3056		0.326	2006	443			88	35
27.3266		0.323	2385	241.649			85	28
33.8212		0.311	2117	505			95	38
33.5694		0.439	1583	362			96	37
28.9903		0.286	2363	238			93	32
28.6778		0.372	1717	1489			89	45
31.078		0.327	2078	331.646			93	31
52.3186		0.899	3721	215			116	31
33.6419		0.418	2017	480.184			95	28
27.0403		0.331	2073	391.705			86	33
27.9131		0.363	1926	761.993			93	32
26.3254		0.327	1785	653.685			87	33
28.8306		0.304	1469	511			89	38
32.4086		0.295	1501	606			94	34
26.2932		0.359	1364	1044			87	37
26.1301		0.28	1909	527			89	35
36.8955		0.743	3140	198.822			101	25
41.6467		0.382	2219	283.728			100	26
29.0327		0.388	1344	611			93	34
41.6657		0.392	1582	332			103	26
30.6168		0.465	2259	291.015			90	36
27.3589		0.274	1928	709			88	34
31.0406		0.214	2335	301			94	32
28.4768		0.293	2714	317			89	31
22.6595		0.329	1964	284			85	31
27.1091		0.256	1643	409			88	35
24.5747		0.346	1297	631.441			83	32
24.8035		0.25	2019	408.594			83	41
22.8228		0.402	1829	320.018			84	34
25.0388		0.35	1503	465			85	43
31.7547		0.323	2482	765			90	36
23.569		0.423	3270	560			82	29
24.3417		0.323	2584	364.536			86	32
24.3388		0.353	1894	386.603			81	36
25.6272		0.332	3223	312.893			89	32
29.9288		0.35	2262	519			90	34
29.7867		0.311	2439	592			93	30
27.21		0.343	2079	324.481			88	29
36.1437		0.312	2256	504			97	42
31.0443		0.386	2270	361			95	33
32.4913		0.347	2470	493			93	28
27.8401		0.402	2090	558.713			90	30
35.6238		0.375	3477	123.772			96	26
37.9702		0.316	2136	303			99	38
26.83		0.592	2343	250.162			88	35
34.8867		0.303	2095	365.16			93	33
23.8134		0.308	2308	1222.68			86	40
23.9577		0.275	1561	472			84	30
33.2203		0.38	1826	329.722			95	30
27.7556		0.289	2345	344			88	32
20.9717		0.316	2432	476.17			82	33
25.0497		0.22	2316	512.334			83	39
21.0161		0.332	1910	290.509			81	34
32.2432		0.529	2358	289			97	35
29.6129		0.347	2379	277			92	41
31.3647		0.366	1811	647.632			92	30
27.023		0.394	2157	432			85	32
33.3533		0.323	2694	382			94	29
26.7414		0.385	1769	715.811			90	32
26.2863		0.299	1597	288.398			86	37
27.2886		0.383	2528	272.756			87	36
33.6158		0.372	1939	326			97	32
25.9206		0.357	1837	401			84	30
34.1762		0.427	2050	241.046			92	28
32.6093		0.577	3248	137.944			93	30
37.5742		0.228	2669	234			94	32
34.6977		0.308	1996	354.008			98	42
33.3402		0.287	2540	365.886			94	28
25.9106		0.362	2252	557.925			85	32
26.5728		0.305	2190	601			88	33
24.695		0.278	2710	302			86	30
26.2344		0.388	3031	290			87	34
33.0063		0.318	1421	234			93	32
33.333		0.413	2303	453.719			95	33
28.6366		0.416	2498	473.468			93	32
26.169		0.383	2501	882			88	34
61.6857		0.362	3215	257.067			121	22
27.4031		0.3	1920	359			87	34
29.2527		0.228	2622	570			90	31
34.5405		0.383	2351	319.457			96	24
24.7187		0.352	1166	434			87	40
22.9039		0.33	1546	805			82	36
21.8488		0.25	1497	369.545			83	37
23.0559		0.359	1541	753.583			84	39
24.3544		0.309	1218	770			84	39
10.8018		0.199	2264	1891			72	25
17.4508		0.277	3022	480			80	15
25.5686		0.281	2058	311			83	28
32.4584		0.253	2071	393			96	35
39.5666		0.377	3018	328			99	32
25.0602		0.379	1740	673.243			86	34
40.2132		0.438	2779	478.91			97	32
26.9903		0.451	1692	549.99			88	29
28.8968		0.368	2068	327.987			90	38
32.8296		0.399	2847	222.139			90	34
23.8248		0.262	1861	420			83	38
25.5639		0.39	2767	373.507			87	34
27.1036		0.417	1686	691			87	29
20.4158		0.292	2423	560			82	38
29.4488		0.333	1465	809			88	29
29.4962		0.358	2000	708.91			89	38
28.5578		0.282	1755	601			90	36
33.373		0.334	1403	717			93	31
22.0158		0.245	2329	503			81	30
25.6396		0.403	2240	383.691			87	30
31.6725		0.369	1944	301.556			93	26
31.4762		0.383	1735	408			91	34
21.8499		0.34	2496	434			83	36
21.4283		0.344	2162	717.534			81	36
35.2706		0.363	2206	341			96	30
25.7803		0.343	1887	379.843			85	32
73.5776		0.493	2652	468			135	22
21.1636		0.337	1775	715			80	35
22.7842		0.268	1871	504			84	39
30.4756		0.314	2274	313.462			91	28
25.0442		0.334	2303	471			84	32
41.5544		0.353	2111	324.141			104	35
29.0967		0.27	2397	372.941			88	34
23.7401		0.376	2460	454			85	32
32.5963		0.302	1919	124			91	34
39.638		0.288	2516	438			101	32
24.3127		0.312	1954	489			85	36
35.2627		0.33	2144	162.538			95	28
30.1457		0.419	1534	826			90	34
30.4894		0.398	2004	278			90	27
40.4504		0.354	2904	288.642			102	31
27.9379		0.302	2023	806.073			90	36
33.0228		0.339	2130	412			93	31
31.3381		0.582	3223	270			90	31
29.9516		0.383	2375	526.315			89	34
30.5678		0.318	1727	878			91	32
25.4628		0.346	2287	972			83	24
24.0278		0.422	1608	436.294			87	29
29.7981		0.294	1769	307			90	37
31.9107		0.385	1936	329			92	36
30.1561		0.307	2625	469.373			91	34
35.6923		0.29	2584	249			100	31
33.3324		0.36	1912	386.349			95	24
30.3801		0.374	1971	479			92	33
26.1576		0.349	2073	425			86	36
21.9016		0.324	2099	618.036			84	36
31.4123		0.332	2046	428			93	36
37.363		0.405	2282	286			99	28
36.0178		0.44	2191	275			99	24
27.4236		0.3	1550	307.757			88	27
28.163		0.365	2092	266			90	34
28.4378		0.398	2352	281			89	32
30.4727		0.318	1779	438			90	33
26.8985		0.417	2213	581			91	38
25.1556		0.323	2411	320.395			86	32
27.3751		0.489	3294	244.854			87	33
30.1003		0.363	1912	543			90	39
21.5569		0.374	1789	642			82	34
28.0065		0.416	1932	387			87	29
32.1726		0.26	2170	676			92	35
27.8383		0.486	1434	466.203			87	27
29.1286		0.325	1163	315			87	29
33.5013		0.258	2077	265.151			95	31
31.7354		0.472	2325	516.352			92	34
23.7207		0.3	2022	474			82	36
33.425		0.437	2904	437.804			92	36
30.3627		0.361	2010	404			92	34
29.6483		0.385	2212	455			90	31
31.4049		0.353	2242	377.218			92	32
27.2156		0.352	2146	426.041			86	29
29.9093		0.445	1971	634.073			93	32
38.9178		0.359	1711	1079			97	28
23.3267		0.334	2540	277.583			84	27
27.1537		0.372	1356	675			84	32
28.6201		0.312	1466	330.347			90	33
27.6494		0.426	2017	401.228			86	26
24.6348		0.402	1814	278.937			83	29
29.4516		0.362	1980	721			91	34
46.2664		0.263	2501	312			104	30
22.6976		0.31	2271	869			82	30
49.4169		0.463	1431	448			110	24
23.5106		0.358	2336	490.623			84	36
34.5676		0.299	2192	248			94	31
30.6457		0.331	2551	264.74			91	34
35.7877		0.325	1657	296.651			96	34
28.61		0.387	1646	640.209			87	37
28.6802		0.382	2124	562.476			88	29
34.7894		0.535	1339	415.948			94	37
25.7196		0.37	1602	365			87	30
30.318		0.315	1926	237.741			90	27
25.4973		0.324	2422	450.725			86	42
31.7477		0.365	1149	551			94	26
45.1382		0.356	1994	331.646			100	28
36.0611		0.437	2047	425			99	37
27.3588		0.33	1745	408			86	31
31.8449		0.391	1811	492.489			93	33
36.8396		0.459	1506	603			98	24
36.1622		0.387	3269	407			94	27
24.7059		0.342	1656	475.113			84	37
26.7687		0.346	1856	438.856			88	33
36.0361		0.37	2072	673			99	32
27.2336		0.342	2332	522			88	27
27.1114		0.354	1791	585			87	30
28.5165		0.337	2255	611.21			90	27
24.6432		0.352	1627	365			85	35
34.5309		0.281	2046	275.9			93	27
26.8481		0.302	1913	336.297			87	36
29.8301		0.497	1529	339.9			92	37
31.0739		0.379	1851	356			90	33
28.8055		0.333	1678	219			88	29
26.1775		0.406	2129	554.765			86	32
33.6321		0.392	1918	538.105			95	38
25.8037		0.308	2442	280			86	31
30.5582		0.396	1530	243			91	40
33.5977		0.38	2206	462			92	36
27.4449		0.364	2072	157			92	36
35.6737		0.322	2120	869.816			95	39
35.665		0.28	1803	408			100	31
24.8201		0.313	1708	361			82	27
40.588		0.538	3187	287.802			103	31
34.3801		0.372	1803	491.132			99	34
25.1393		0.279	2277	333			86	34
25.204		0.398	1695	389.236			87	29
34.0638		0.496	1631	408.843			96	30
33.7931		0.398	2038	354			96	32
22.4812		0.259	1597	253.515			82	31
23.8765		0.364	1598	446			85	39
23.9034		0.403	2145	307.233			86	37
24.7851		0.395	1829	428			83	38
26.6728		0.342	2554	395			86	30
23.3302		0.36	1995	863.408			81	34
30.0895		0.467	1472	325.076			90	22
24.0085		0.308	2436	223.357			84	36
34.4094		0.314	2287	289.376			98	34
34.453		0.367	2245	515.695			92	32
24.9727		0.297	2343	481.062			82	33
30.8899		0.361	2027	714			90	33
27.0237		0.386	1312	769			90	33
29.09		0.259	2295	354			88	31
24.7095		0.343	2163	301.788			89	31
39.4152		0.494	2893	534			99	22
25.8181		0.276	2029	312			89	35
30.1141		0.35	1585	575			92	36
27.1117		0.361	1401	272.373			89	36
32.1869		0.404	2419	432.121			95	28
26.1155		0.272	1721	565			87	40
28.8405		0.34	2074	385			88	35
26.7436		0.291	2048	306.882			87	34
23.8309		0.371	1937	595.316			84	34
27.3386		0.281	1805	289			87	35
24.2891		0.317	1477	210.474			81	28
33.034		0.424	1705	608			94	34
26.3224		0.406	1985	382			89	33
35.448		0.279	2181	426.441			98	28
32.3989		0.403	2770	638.457			92	29
41.3398		0.384	3200	558.912			101	30
32.5175		0.253	1822	620			94	32
35.3142		0.437	3139	233.423			98	19
36.9336		0.311	2431	898			99	28
60.3296		1.177	3318	103.909			121	15
30.2747		0.365	2181	356			92	47
26.2963		0.38	1723	876			87	36
40.4151		0.265	2223	325.077			103	23
24.5822		0.464	2747	398.027			85	27
23.0907		0.298	2137	548			82	42
22.5083		0.341	2192	239.974			81	31
27.6692		0.327	1370	197			88	34
43.5398		0.421	2579	339.5			101	26
20.7929		0.3	1614	567			82	36
25.2317		0.367	1760	614			88	36
54.1028		0.446	2606	499.83			109	25
32.9354		0.4	1592	279.937			94	30
36.3233		0.344	1862	494.763			97	29
25.5266		0.464	3886	335.363			88	31
36.4076		0.308	1991	787.655			98	31
28.6739		0.42	2044	549			87	31
22.9861		0.207	2095	235.329			83	35
34.8852		0.355	1958	460			97	33
33.2917		0.45	1472	258			94	37
24.6751		0.262	1670	554.397			84	31
23.7843		0.325	1968	521.318			86	35
36.4851		0.418	2412	384			99	26
27.0369		0.378	1728	473			87	34
28.7856		0.462	2036	389.155			87	35
26.0213		0.518	1904	428			86	29
33.1489		0.418	2486	393.403			92	32
24.9387		0.391	2105	452.676			83	37
33.1237		0.418	2416	317.274			92	30
31.5323		0.457	2618	468.551			92	28
29.0188		0.384	2229	628.807			89	31
22.6597		0.357	1243	452.259			84	28
33.0603		0.529	3124	395			91	22
33.5941		0.418	1943	216.239			94	22
37.8607		0.231	2521	214			98	28
31.2804		0.413	2124	521.318			93	33
34.3514		0.42	3116	225			94	32
55.4149		0.415	2114	665			119	24
31.8214		0.453	2099	1031			93	39
23.6767		0.324	1836	706.319			81	33
37.0152		0.227	2080	145			97	27
35.5434		0.415	1349	479.817			97	34
29.2624		0.509	1552	438			90	26
28.4233		0.294	1758	298.616			91	28
35.7907		0.353	1971	496.212			95	34
26.9624		0.544	1661	416			86	30
30.3566		0.381	2208	457			90	31
34.1732		0.396	1789	394.774			95	32
34.3553		0.643	2136	1051			96	32
38.7292		0.347	1668	539			102	28
29.4419		0.289	1374	1093			91	32
20.8222		0.334	2051	374.752			78	35
34.9551		0.326	2276	247.763			95	35
32.6156		0.349	1791	907.438			92	33
34.6175		0.436	1448	623			97	32
23.2647		0.282	2206	304.669			84	34
22.8225		0.42	2159	289.46			84	35
28.997		0.335	2616	408.073			89	32
27.4128		0.4	2431	422.09			87	30
23.5548		0.315	1910	620.949			83	32
30.0115		0.297	2314	365.799			91	33
35.5018		0.249	2366	365.16			96	31
35.6889		0.383	1769	604			96	38
27.9935		0.365	1541	414			87	29
30.5299		0.449	1585	462			90	38
25.0775		0.316	2355	473.952			83	31
22.3415		0.332	1804	287.802			85	36
30.9914		0.497	1592	401			90	32
36.7283		0.45	2541	348.537			99	35
31.2772		0.383	2077	546.053			93	33
38.8081		0.379	1876	340.031			104	29
34.574		0.435	2491	229.483			97	28
34.3068		0.369	1828	576			96	33
22.7082		0.339	2732	452.549			84	39
21.3477		1.415	4119	458			61	22
41.9787		0.333	2217	291			101	30
29.0412		0.315	1754	380			91	32
29.1618		0.313	2061	516.832			90	35
33.9661		0.465	1957	278.993			97	28
27.2717		0.513	4907	238.846			89	36
76.6261		0.673	5469	159.068			136	14
54.4641		0.411	2153	522.766			115	25
33.9384		0.379	1720	399			88	30
26.4951		0.389	1311	456			87	36
29.8258		0.289	2362	501			88	35
26.3305		0.308	1556	680			86	26
54.3033		1.13	4750	157			126	20
72.1014		0.878	4594	240			136	17
45.2121		0.487	4427	189.947			110	17
36.4593		0.315	2848	459.44			99	30
21.6435		0.374	2204	397.489			84	36
26.4066		0.382	2397	546			89	34
27.8889		0.384	1596	743			86	38
23.4841		0.298	2233	1083.37			84	35
24.5535		0.412	1979	637			82	36
21.2162		0.332	2370	459.037			82	39
24.8574		0.389	1570	196.869			85	35
34.9479		0.334	1611	562			95	44
38.0724		0.339	2526	343			98	26
29.536		0.334	1651	563.367			89	28
24.1352		0.366	1377	466.818			83	27
40.1765		0.359	1963	462.795			95	31
35.7226		0.422	1749	506.93			94	30
33.0914		0.385	2108	314			96	35
29.5006		0.334	2282	251			90	28
33.8307		0.303	2337	492			98	38
25.6609		0.371	2029	418.326			85	37
25.331		0.365	1406	819			84	38
38.7147		0.566	3809	308			102	31
21.8115		0.295	1610	641			81	34
34.0035		0.293	1838	413			94	30
34.3567		0.446	2554	292.204			95	32
28.0482		0.528	2308	610			89	43
23.5821		0.366	2095	513			83	28
27.5027		0.295	1870	309.138			92	29
27.8184		0.435	2019	562			89	43
29.5659		0.464	1965	443.828			89	29
29.3129		0.308	2459	295			89	30
37.533		0.464	2459	357			97	32
27.7591		0.288	2030	675			90	37
27.1126		0.484	1908	623.534			85	31
25.6011		0.311	2130	288.798			85	31
29.8449		0.533	2252	471			89	32
26.7391		0.366	2515	395.1			88	31
23.902		0.337	2449	272			86	33
29.9727		0.262	2132	416			89	31
26.4433		0.368	2326	571.302			87	31
33.856		0.302	2144	416.866			98	28
23.2817		0.445	1516	549.99			84	35
27.8882		0.415	1879	582.917			89	32
24.8323		0.333	2206	309			84	34
29.2953		0.4	1980	232			86	30
31.3605		0.485	2300	280			92	33
