81.5317		0.825	5329	241.998			142	15
98.0498		1.748	2451	154.491			155	13
80.7978		1.189	4254	137.094			148	15
91.2722		0.936	2787	136.315			153	13
71.9543		0.67	2459	502.717			133	26
71.2186		0.97	4145	164.256			134	20
79.0306		0.498	3608	428			143	24
44.7091		0.652	2757	597			105	25
32.7442		0.718	4183	288.433			97	32
71.1389		0.95	2225	351			137	19
49.9294		1.14	4615	171.024			112	23
51.5005		0.308	4409	152.852			115	23
78.9353		1.77	3825	84.9647			139	12
83.6072		1.717	6710	115			144	16
80.2556		0.723	3344	336.297			141	18
36.3005		0.422	1798	533.321			98	26
37.8279		0.619	2903	158.672			98	16
49.3546		0.544	4950	513			111	30
29.6023		0.359	3670	209.974			89	28
47.3487		0.542	2932	826.377			112	25
37.3536		0.779	3146	336.622			97	22
53.1308		0.46	1727	684			111	26
50.9601		0.348	1653	572			108	34
17.8105		0.252	1514	691			79	38
29.2936		0.325	2067	755			92	32
26.2861		0.429	1518	725			85	29
32.8195		0.356	2006	513			94	28
31.4764		0.338	2288	463			95	36
25.3355		0.26	2102	584			85	35
32.187		0.396	1936	321			93	32
23.9564		0.307	1691	724			80	37
24.6403		0.378	1924	653			87	37
24.298		0.441	1626	798			82	38
25.6127		0.386	1839	256.41			89	28
29.3733		0.327	1583	368			87	42
32.0186		0.322	2484	211			93	29
29.4604		0.35	1535	465			87	36
38.1312		0.348	1735	354.023			96	27
23.1		0.376	1416	698			83	39
30.3433		0.395	1858	552.393			92	31
30.3176		0.354	1696	537			90	35
20.4377		0.319	1431	666			78	39
27.5053		0.366	1987	294			88	30
28.1871		0.471	1785	333			90	35
26.7466		0.28	2609	524.022			85	32
35.687		0.44	2224	291			95	32
23.485		0.354	2278	183.222			82	31
30.4905		0.306	2090	967			90	35
26.847		0.373	1643	346			88	34
23.9641		0.36	1132	304.44			83	27
36.666		0.356	1937	405.28			100	38
44.1986		0.376	2020	944			101	33
28.5024		0.271	2182	293			90	34
28.0346		0.48	2009	1158			91	39
22.5636		0.381	1936	820.635			82	38
25.4069		0.3	1784	150			86	34
28.2237		0.329	1792	545			87	42
32.7776		0.344	1936	354			96	33
21.0527		0.31	1507	1023			80	42
23.0336		0.364	2490	229.915			79	33
35.4145		0.258	3208	467			93	33
31.4593		0.414	2704	240			96	35
28.5496		0.311	1836	810			89	37
22.2403		0.391	1573	403.071			83	35
27.29		0.421	1557	288			87	31
30.1016		0.24	2269	131			90	33
40.1353		0.373	1558	704			101	33
22.1452		0.307	1618	426.041			82	37
21.6901		0.286	2163	566.038			82	36
30.1838		0.334	1292	813.889			92	38
28.0283		0.341	1862	346			88	31
33.091		0.434	1908	764			94	37
21.29		0.344	1877	756			84	32
26.586		0.345	2001	328			87	30
31.871		0.376	1446	404			91	30
27.0953		0.385	1614	774.056			91	32
25.7657		0.439	2198	1069			85	43
27.6042		0.39	1339	565			85	30
21.8927		0.305	1755	439.731			83	36
30.0072		0.325	2094	1031			93	38
20.8306		0.348	1550	254.361			80	37
30.4984		0.375	1820	343.639			90	32
36.0651		0.665	4025	158			95	30
29.6602		0.335	1741	521.343			90	35
31.0686		0.35	1693	487.365			88	29
29.7877		0.365	2526	552			90	29
50.0963		1.665	4300	138.078			106	30
37.7743		0.334	1706	435			97	31
28.0484		0.442	2521	544.466			92	31
27.357		0.297	2146	561			87	35
27.1663		0.373	2230	209			88	31
29.7462		0.359	2502	277.458			91	32
25.4543		0.353	2125	367.055			87	38
27.9804		0.341	2252	224			88	40
28.3772		0.331	1786	702			91	36
32.3344		0.39	1778	440.684			92	39
27.2708		0.222	1813	299			87	36
26.9386		0.329	1389	560			88	38
26.5431		0.346	1252	627			87	36
32.5501		0.44	1524	572			92	36
21.6254		0.411	1497	638.52			81	36
33.9957		0.447	1536	346.558			97	39
25.0923		0.318	1882	302.686			89	37
22.0699		0.357	1509	421			80	34
25.2356		0.409	1631	572.87			85	39
26.7064		0.307	1730	358			87	31
27.3185		0.344	1680	579			89	35
22.7506		0.39	1558	759			82	33
33.049		0.328	2057	527			95	36
30.6915		0.424	2548	578.351			92	31
30.2983		0.38	2228	307			90	34
32.3818		0.356	1727	978			94	36
32.178		0.351	1506	775.758			92	32
27.7873		0.369	1877	473.468			89	37
27.1202		0.54	2916	210			93	37
31.4346		0.363	2081	341			91	36
23.6195		0.264	1627	826			84	34
30.229		0.299	2212	597.969			88	30
26.6509		0.323	1715	459			85	39
25.7259		0.336	1956	498			84	35
23.1726		0.335	2052	483			81	37
25.3426		0.397	1736	475			85	39
31.2862		0.39	2135	705			93	35
29.6982		0.32	2845	612			90	37
32.8641		0.492	2564	267.635			94	31
23.3206		0.431	2050	555			85	38
28.1687		0.391	1853	699			88	35
31.6702		0.221	1768	359.198			95	28
21.7401		0.347	1679	967			82	34
27.0619		0.44	1754	644			89	36
31.0963		0.365	2023	445.251			93	32
31.4783		0.343	1502	449.814			90	36
43.7788		1.005	3164	234.375			110	23
29.7713		0.268	1935	1053.86			88	30
26.6044		0.456	1100	673			85	34
24.3749		0.391	4211	183.486			84	31
58.3922		0.639	1410	338			116	27
28.5193		0.402	2031	513			86	34
39.1809		0.363	1721	433			103	27
26.1543		0.342	2055	710.363			89	41
26.4372		0.316	1529	349.353			87	32
26.123		0.301	1567	945			91	35
25.2749		0.27	1982	1496			87	43
40.6257		0.362	2158	596.201			103	26
18.7161		0.291	2035	932			78	37
25.4071		0.322	1479	549.99			88	36
25.3691		0.358	2201	540.157			88	36
41.1419		0.39	1408	489			100	32
31.7511		0.236	1858	471			92	26
26.8733		0.391	2083	935			85	41
20.9759		0.313	1839	687			82	35
31.2187		0.354	2951	752			93	31
22.627		0.243	1550	267.64			85	38
23.8389		0.379	2314	678.479			81	38
32.3099		0.299	1658	343.639			92	35
33.8776		0.375	1604	242			97	35
33.8801		0.304	1598	550.018			96	29
28.7239		0.373	997	730			89	32
29.6417		0.426	1496	304			89	32
30.1977		0.297	2388	277			90	32
20.4678		0.269	1856	490			79	38
35.6856		0.432	2018	428			101	35
33.0452		0.426	2136	340			94	34
30.8772		0.321	1576	292.057			94	27
30.1432		0.313	1979	450			89	38
26.4302		0.382	1519	501			88	35
30.7138		0.59	2247	264			90	34
29.9811		0.457	2266	485.252			88	38
30.598		0.367	1726	673			93	30
28.8757		0.326	2090	327.728			89	32
30.8005		0.436	1678	341			95	40
28.3315		0.44	1441	563			89	31
33.0813		0.463	2041	1235			90	32
35.3502		0.307	2111	459			94	34
23.6718		0.408	1967	417.581			88	35
36.7254		0.299	2138	678			98	42
31.4356		0.908	3103	379.065			89	29
40.0475		0.401	1964	429			102	32
22.9999		0.301	2411	634			85	39
25.4794		0.357	1722	624			87	36
26.0524		0.302	2447	797.613			87	30
19.8369		0.375	2582	279.938			80	36
28.7484		0.396	1669	623.534			88	38
32.1533		0.326	1593	427			94	30
26.596		0.35	2117	495			85	37
25.5262		0.395	1630	588			87	37
27.3497		0.396	1913	716			90	30
31.5265		0.379	1683	792			91	39
42.8369		0.351	1869	405			101	27
47.2868		0.342	1754	296.045			106	27
30.2408		0.336	1839	596			93	37
28.9586		0.356	1661	840			90	36
29.2896		0.354	2330	214			90	34
23.7229		0.283	1504	284.99			85	33
45.7042		0.322	1481	509			100	36
36.0773		0.338	1997	475			103	34
24.7916		0.401	2618	393			84	39
24.3954		0.261	2175	1283.88			84	36
31.8801		0.282	2144	858.396			95	31
24.0659		0.357	2534	491.585			87	36
40.2881		0.335	2467	372			102	34
23.8975		0.326	2373	194.362			83	28
30.807		0.328	1644	663			89	36
22.3498		0.326	2279	600			80	33
30.5176		0.363	1921	605			92	31
37.8458		0.429	1966	628.807			101	30
22.2123		0.271	2415	753			82	32
24.9437		0.352	1582	926.413			87	39
23.8195		0.396	1438	266.944			85	38
29.0915		0.355	1906	629.685			90	30
29.6275		0.325	2588	408.593			90	34
25.8878		0.419	1728	408			85	37
37.2199		0.316	1687	434.284			97	34
32.6169		0.514	1932	567.817			95	32
32.2405		0.398	1848	693			91	33
27.9505		0.381	1902	438.788			90	26
25.0638		0.455	2790	850			87	37
35.2633		0.388	2302	287			94	35
32.6094		0.467	1511	476			96	32
24.0448		0.36	1663	776			83	37
29.4305		0.382	2055	256.661			90	37
30.6635		0.39	1808	674.252			93	33
31.1382		0.279	2499	603			93	38
29.7069		0.333	2757	447.095			89	33
26.1074		0.381	2245	1217			86	37
31.8121		0.316	1605	363			94	38
35.7124		0.383	2991	150			95	33
58.1573		0.404	2407	653.332			116	37
32.1619		0.406	2080	512.334			94	33
28.1251		0.393	2007	653.332			87	31
29.3165		0.397	2644	400			89	29
27.2107		0.348	2400	345.136			87	35
23.7144		0.34	1824	478.004			86	41
26.0202		0.374	1666	824			86	31
25.736		0.292	1750	756.958			86	35
29.0063		0.29	2370	445			91	40
26.4458		0.362	1832	450			85	32
27.6573		0.281	1677	967.392			89	43
25.942		0.362	1831	709.627			84	39
22.9063		0.278	2006	519			84	37
32.212		0.272	2708	233			92	31
28.8733		0.369	1849	771			88	40
25.7114		0.323	1413	581.143			89	35
28.1796		0.495	3121	457			89	31
29.3222		0.387	2080	355.749			89	35
30.2597		0.25	1892	278			91	28
24.2126		0.273	2714	479			86	34
24.3508		0.455	1146	815			83	39
26.9122		0.402	2339	507			86	35
31.8642		0.436	1579	567.817			94	29
46.7689		0.303	2483	456			104	30
24.3447		0.405	1452	632			81	33
28.8193		0.426	2065	994.232			89	34
46.1739		0.412	1501	652			103	39
28.8234		0.342	2058	1006.38			92	33
34.4936		0.275	2003	420			98	39
35.9985		0.358	2142	259.764			99	27
30.3523		0.285	1862	357			91	32
26.9773		0.359	1984	745			86	45
30.0797		0.512	1570	218.971			91	27
25.207		0.601	2628	928			85	42
43.019		0.82	5102	172.681			98	20
46.3285		0.395	1696	292.205			108	35
29.4318		0.45	1672	284			88	26
29.9473		0.376	2107	158.931			93	30
41.5804		0.376	1873	652			103	32
27.021		0.339	1321	294.573			90	38
71.7348		0.411	1903	626			125	26
29.1964		0.36	1288	484			91	32
23.5519		0.329	1898	347.49			86	42
25.5627		0.346	1515	387			84	42
23.6814		0.353	1679	767			85	37
45.0318		0.317	2738	373			103	28
22.4248		0.316	2208	405			84	39
33.7703		0.382	1749	647			94	31
32.6579		0.361	1582	765			92	39
30.9201		0.373	1560	389.236			92	33
31.4429		0.244	2265	388			89	25
28.0479		0.402	1591	584.599			87	29
35.9647		0.424	1516	570			96	32
34.7695		0.366	2199	483			99	30
26.0381		0.379	2490	189.605			86	29
38.3677		0.277	1712	439			96	31
34.7983		0.345	1262	354			96	25
30.5123		0.411	1355	530.926			92	32
31.2105		0.398	1880	905			90	40
30.3422		0.32	2219	828			91	33
28.0836		0.324	2068	399.386			86	40
34.784		0.33	1588	909.917			93	31
43.586		0.321	1904	391			101	34
26.9519		0.348	2708	228			88	33
30.0781		0.469	991	563			90	40
31.0785		0.365	1652	449.078			92	37
56.6551		1.495	3172	223			115	29
33.0456		0.401	1395	942			94	35
20.9649		0.322	1944	491			81	36
31.7596		0.349	2750	293.147			94	39
37.9842		0.325	1604	791			98	37
24.349		0.316	1510	443			87	33
29.7248		0.243	2424	260			91	35
26.3292		0.381	2207	353			87	40
26.2688		0.351	1150	878			88	35
32.2798		0.638	3645	206.727			94	27
54.5752		0.342	2119	292.788			112	25
24.1725		0.346	2121	477			83	34
30.8404		0.308	2020	230.559			92	29
35.8909		0.464	1847	454			100	32
20.3577		0.325	2087	784			76	38
26.2696		0.263	2044	291			88	40
35.307		0.214	1692	184.531			97	22
29.5508		0.419	1621	360.708			88	36
30.5984		0.27	1945	513			89	31
31.1779		0.259	2438	546			94	29
22.9596		0.277	2044	234.91			83	32
26.1382		0.33	2321	527.728			84	35
23.4561		0.337	1403	484			85	38
35.9195		0.354	1979	493.059			99	30
21.9656		0.289	1668	273.869			80	35
22.7886		0.409	1483	617			83	44
27.8041		0.357	2024	733			89	33
31.7865		0.345	3058	189.532			93	27
30.1753		0.332	2399	383			93	38
20.5355		0.421	1757	731.3			81	35
24.2186		0.384	2373	281			83	37
27.1585		0.278	1886	942.029			86	33
28.0153		0.357	2351	602			87	25
24.9342		0.406	1740	1103			82	34
38.2726		0.343	1761	631.441			97	31
37.7338		0.351	2506	264.664			98	31
27.4095		0.374	2162	808			86	30
29.6964		0.481	3404	284.659			91	25
19.848		0.317	2603	416			81	41
28.1123		0.33	1682	269			91	28
27.7585		0.416	1972	446			87	37
27.3271		0.343	1996	321			88	37
29.4561		0.281	1851	436			90	36
25.7266		0.386	1623	403			84	36
22.4783		0.314	2172	1674			83	40
21.9555		0.402	1415	760			81	38
24.1364		0.341	979	535			83	27
31.152		0.427	2579	519.713			96	32
28.5626		0.385	1236	491			91	39
26.4417		0.33	2295	351.431			87	34
26.2314		0.433	2629	416.583			89	34
28.2206		0.353	1881	573			87	44
25.523		0.339	1513	798			84	37
30.7103		0.411	1874	332			93	30
29.0832		0.314	1389	537.472			92	25
30.5648		0.275	1528	573			90	28
29.4795		0.45	1870	495.2			93	34
28.8254		0.386	2378	326.538			88	27
27.8611		0.313	2149	655.951			90	34
27.0389		0.355	1402	558			88	40
23.5591		0.295	1716	1032			83	37
23.7569		0.363	2082	1093			83	31
24.7299		0.324	2373	164.382			86	30
28.9147		0.234	1847	325.077			88	35
34.4462		0.402	2423	578			96	40
25.034		0.331	1570	656.706			85	28
24.3378		0.446	1848	661			85	33
22.9846		0.368	2882	304			84	31
28.4657		0.389	2065	708			90	31
41.0466		0.437	1398	237.414			104	19
25.835		0.327	2181	438			84	37
27.3483		0.281	2068	319.335			89	27
26.7086		0.374	1614	628			86	38
35.7982		0.347	1694	466			93	30
23.3743		0.337	1445	1025			87	30
21.9674		0.271	1572	829.894			83	40
27.2434		0.275	1669	318			88	32
28.3172		0.348	2170	346			87	38
27.3345		0.195	2081	715			89	33
30.2614		0.23	2450	260.483			89	25
34.0252		0.274	1858	306			94	33
29.8832		0.293	2214	311			88	30
37.0474		0.481	1854	533			93	27
25.7432		0.362	1448	483			87	36
38.6612		0.397	1334	421			99	32
25.291		0.448	1643	687			88	35
30.1799		0.344	1440	637			92	34
24.6087		0.384	2775	463.618			86	34
17.8514		0.28	1704	652.174			77	39
25.4202		0.413	1973	392.006			83	29
28.6742		0.364	1432	545			92	32
24.5333		0.324	1598	370.473			85	35
54.2633		0.306	1690	847			108	26
28.5977		0.371	1850	666			91	34
32.8609		0.327	1699	395			96	37
28.4216		0.335	1709	545			87	42
18.9488		0.241	2278	2043			78	35
21.703		0.352	1777	313.462			83	34
30.9041		0.377	2270	763.831			90	34
28.4647		0.396	2316	416.866			91	33
27.9797		0.284	2290	281			88	37
26.1631		0.367	1704	686			86	39
40.5391		0.375	1453	483			98	31
21.6672		0.257	1393	261.005			84	32
55.4299		0.621	2946	414			118	20
25.06		0.351	1931	537			88	32
26.3952		0.284	2050	512.475			87	29
23.583		0.42	1711	789			83	28
25.9523		0.298	2204	511.434			88	36
42.5048		0.378	1853	193.975			103	29
27.8565		0.33	1929	332.119			91	33
30.6628		0.436	1864	928			91	43
27.604		0.356	1570	584.599			90	39
20.2839		0.29	2375	279			82	29
23.0809		0.315	2056	490			82	39
27.7086		0.338	1846	492			89	30
32.9165		0.287	2022	290			96	30
30.3457		0.336	1473	280			92	30
36.3213		0.459	1336	420			99	28
32.7986		0.344	2067	362			93	37
27.562		0.393	1436	465			87	36
30.6357		0.517	2749	248.659			94	28
36.8396		0.343	2032	760			98	38
32.2045		0.375	1727	552.393			95	29
22.3048		0.357	1570	532.096			81	36
30.3233		0.337	1367	434			92	34
22.8089		0.419	1998	413.306			84	40
34.4233		0.384	2307	461.008			96	37
24.0831		0.337	2096	640.802			87	37
33.3105		0.324	2319	321			92	24
33.7423		0.266	1640	387.388			92	31
26.4164		0.335	2013	457.619			87	38
36.9533		0.367	3260	759			95	38
22.1047		0.34	1991	545			83	29
25.6363		0.315	2485	457			88	33
34.9926		0.5	2748	276.229			94	29
35.0967		0.407	3980	170.778			102	27
39.5765		0.338	2094	400			95	36
31.1133		0.356	1789	236.015			91	30
29.911		0.334	2164	431			90	39
29.8284		0.388	1960	682			88	32
24.6919		0.371	1661	488.221			86	35
31.6146		0.335	1629	717			92	31
27.9177		0.565	2016	313			90	32
27.0125		0.333	1794	368			89	36
25.7166		0.335	2412	360			87	36
33.2321		0.314	1657	451			92	31
23.3005		0.301	1857	1158			84	37
30.9854		0.368	2056	377			91	33
21.6299		0.381	1352	497.404			82	35
32.1341		0.255	2393	223			95	30
24.0579		0.44	1761	1006			85	44
19.302		0.339	1904	713			81	39
31.4519		0.463	2011	428			89	36
25.4112		0.421	2070	495			84	32
21.3314		0.387	1742	520			81	35
23.0306		0.445	2361	821			83	35
21.6641		0.355	1740	841			80	43
20.9425		0.379	1290	810			81	40
20.0049		0.329	1316	937.924			78	34
32.902		0.391	2374	964.127			92	38
28.7192		0.414	2047	483			91	31
26.5372		0.382	2566	731			84	32
35.5291		0.382	1821	461			99	34
39.9236		0.422	3754	350			103	31
31.3535		0.337	1948	791			92	38
35.4462		0.398	1486	425			95	31
25.4703		0.322	2087	452			84	30
28.6703		0.535	1646	602			89	36
31.653		0.348	2041	517			91	35
33.7339		0.332	1884	281.002			95	28
25.5806		0.303	1986	734			89	42
28.1306		0.361	1842	805			86	27
23.4304		0.44	1714	672			83	41
27.0727		0.355	1353	643			90	39
40.5325		0.487	1740	508.732			101	33
32.9625		0.299	2007	209			92	31
33.4376		0.328	2402	399			96	32
21.9054		0.34	2350	962.494			79	38
26.2101		0.29	1533	368			87	36
28.6893		0.325	1621	610.184			92	37
29.2807		0.418	2097	175.114			92	38
19.8995		0.331	1980	789.352			80	40
27.736		0.418	1912	713			88	35
43.9713		0.587	2125	697			104	37
32.5497		0.359	2350	250			90	30
24.5647		0.28	2166	233.555			84	39
30.6941		0.391	2143	506.83			88	33
28.3143		0.44	1990	497.909			89	43
36.4696		0.325	1944	655			94	34
27.1978		0.375	1471	766.389			86	31
25.0436		0.344	1785	1140			84	36
26.6878		0.327	1783	491			87	39
29.9125		0.303	2000	1172			89	36
38.6773		0.302	1741	618			94	34
28.3506		0.504	1585	528.528			88	35
28.0619		0.388	3067	396			88	31
33.9037		0.433	1578	823			94	29
27.8925		0.407	2257	479			90	38
31.148		0.453	1696	697			91	29
24.8573		0.381	1929	464			87	42
29.2917		0.359	1767	429			90	39
30.334		0.314	2166	221			92	22
27.6734		0.456	2612	308.147			89	40
28.2447		0.342	2171	815			87	33
32.1798		0.281	2141	383.691			93	35
24.3703		0.329	1501	992			88	44
32.7638		0.673	2318	420			95	33
29.6904		0.396	2128	492			89	28
24.2543		0.297	2000	799.521			87	34
25.7867		0.366	2074	613.854			85	35
29.4765		0.46	1724	510			91	36
25.3544		0.429	2301	735.593			87	35
23.9335		0.284	2033	506			87	35
31.0083		0.346	2086	313			91	28
28.4982		0.385	1643	549			92	30
29.8636		0.333	2222	286			94	36
31.5707		0.312	2761	511			92	39
29.3983		0.433	2090	443			91	28
35.6918		0.421	2396	259.153			97	24
25.6395		0.275	2213	451			88	38
30.47		0.413	2724	346.239			90	29
28.9586		0.467	1643	727.956			89	34
24.9761		0.378	2173	663			85	37
28.5914		0.389	1256	682			87	33
25.4919		0.304	1467	517			85	40
27.7104		0.304	2088	289.376			87	32
26.3258		0.39	1295	673			85	38
60.5289		0.432	2376	428			112	19
23.6375		0.295	1653	1070			83	38
27.3009		0.423	1750	387			91	37
21.6926		0.362	1654	768			82	32
29.2269		0.394	1414	349			92	29
21.1779		0.34	1747	966			78	37
29.8698		0.343	1729	316.928			91	28
22.6064		0.352	2368	767			81	41
29.5842		0.31	1505	398			88	31
22.9852		0.366	2074	749			81	41
18.747		0.282	1507	811			74	35
26.1987		0.353	1912	344			89	32
28.2844		0.536	1975	405			88	37
33.0053		0.298	1891	425			94	35
29.4396		0.552	2831	829.054			92	32
31.7416		0.596	1414	411.16			91	30
31.5064		0.359	1949	489			89	23
33.1181		0.266	1292	312.207			96	22
47.9852		0.408	1795	372.928			105	27
41.0027		0.717	5370	207.082			106	20
31.0891		0.369	2336	412			91	38
21.9616		0.392	1772	283.303			84	38
35.6493		0.378	1749	333.843			96	34
44.1613		0.399	1686	433			106	23
24.0326		0.324	2993	309			82	30
33.6395		0.37	2281	347			89	28
24.9479		0.312	1986	583			85	33
35.8331		0.589	2020	676.86			95	29
27.652		0.297	1964	401			88	26
21.3324		0.338	1545	673.243			80	38
48.8166		0.505	1900	625			107	29
27.0735		0.375	2088	521.343			85	37
34.5569		0.329	1823	611			97	35
31.191		0.578	3500	154			90	26
44.9925		0.318	1966	418			107	45
34.6475		0.398	2131	529			94	34
25.8716		0.241	1521	1586			88	37
32.8573		0.274	2305	327			96	34
28.0857		0.346	1851	273			91	35
21.5065		0.321	1431	729.581			81	34
32.0683		0.323	2247	519.53			96	30
35.8134		0.368	2139	607			99	35
27.1961		0.36	2018	373			83	27
24.1356		0.463	1771	904.956			83	36
22.1603		0.433	2738	491			84	40
21.3633		0.414	1952	783.41			78	34
30.1995		0.37	1984	304.44			90	37
31.7827		0.377	1876	452.549			91	27
31.5124		0.403	2359	296			96	26
28.0984		0.385	1665	786			88	26
30.8348		0.36	1733	687			90	39
27.3177		0.358	2178	687			90	40
63.3007		0.43	1580	526.127			116	31
27.5237		0.275	1670	295			86	28
34.6908		0.39	1915	471.835			97	30
24.2743		0.462	1740	571			85	35
40.1591		0.568	2096	651			101	27
25.9406		0.428	1279	646			86	37
19.8713		0.348	1486	441			79	41
21.3649		0.276	3624	438			82	34
25.4518		0.41	1112	965			85	34
22.8933		0.354	1612	335			85	37
22.2422		0.275	1854	884			81	33
22.4151		0.36	1785	765			82	32
23.9906		0.6	2135	258			83	42
28.1156		0.303	2133	650			89	37
34.8403		0.418	3129	376			96	23
38.1926		0.518	3743	292.205			102	23
37.2417		0.344	2115	623			97	31
23.0472		0.285	1943	727.863			82	34
24.4359		0.395	1961	545.523			85	29
37.8744		0.505	1812	478.911			95	29
31.2145		0.525	1319	517.731			94	31
31.8887		0.444	1556	481.649			92	31
20.5678		0.335	1697	806.288			78	33
24.4766		0.351	2107	630			83	33
27.899		0.402	3060	496.937			91	34
23.7006		0.384	2183	392.554			86	42
26.9119		0.381	1332	393.625			89	33
30.2317		0.362	1762	622.655			91	30
37.5424		0.283	2454	378			98	29
30.8877		0.283	1875	389			91	25
23.3012		0.353	1622	440			84	36
39.9578		0.396	1955	472			99	37
31.7851		0.282	1730	1145			92	33
26.0053		0.341	2082	331.412			86	30
32.1345		0.375	2292	205.681			90	30
32.7162		0.513	3475	320			94	37
27.728		0.427	1371	372			88	29
35.0645		0.458	2042	610			97	32
28.7444		0.427	2134	639.333			91	37
51.2278		0.405	1858	499.715			109	25
22.683		0.321	1495	702.863			82	34
18.3408		0.468	3494	538.104			62	23
43.0579		0.478	2097	678			102	36
39.1085		0.282	3013	501			101	30
25.956		0.295	1751	369.546			85	32
26.8296		0.387	2163	337			88	36
29.3993		0.48	3521	206.64			89	28
56.673		0.872	4378	214.285			115	20
39.8128		0.387	2077	239.908			104	25
30.4054		0.43	2422	431			88	44
31.0477		0.419	1752	561			94	40
25.9722		0.364	1838	493			85	38
25.3358		0.29	1989	531			85	35
65.6029		1.181	6145	159.729			122	22
82.2287		1.089	5478	139			140	15
62.9333		0.533	5919	252			122	22
28.012		0.295	1908	475.932			89	33
27.6147		0.381	1772	820			91	35
26.2895		0.343	1540	636			89	36
23.7059		0.36	2233	373.797			83	34
23.9993		0.273	2340	373			85	36
27.4905		0.366	1277	669			87	37
26.8519		0.301	2126	408			88	30
22.9994		0.281	2337	695.592			84	35
18.9279		0.354	1541	939			79	41
33.4725		0.33	1736	471			95	31
23.1321		0.36	1739	506			81	38
28.9067		0.483	1974	581			93	34
23.8631		0.385	1602	620.017			83	34
30.0936		0.426	1074	347.105			92	26
35.0024		0.31	2487	267			95	37
30.23		0.366	1768	956			92	35
34.1667		0.373	2136	1074			95	32
33.8172		0.381	1890	362.311			95	33
28.1307		0.36	1465	699			93	37
32.3162		0.549	2670	167			93	28
32.224		0.291	1876	386			91	37
35.5223		0.303	1729	329			95	36
39.2033		0.532	2167	467.73			98	27
24.3688		0.398	1903	502			86	36
27.993		0.357	1842	732.159			90	36
22.8835		0.266	1577	806.288			85	34
29.1044		0.365	1931	430			91	34
29.0727		0.419	1914	452			88	26
31.3422		0.412	2166	459.761			94	30
33.2699		0.395	1605	466			96	33
26.1089		0.343	1826	840.813			88	36
30.9012		0.402	1893	395			87	35
24.5349		0.316	2347	582			86	37
34.3066		0.493	3398	194			94	34
30.1858		0.342	1942	251.511			89	29
28.6985		0.347	2441	614			91	35
22.6184		0.325	2646	1202.6			83	34
28.2208		0.419	2071	451			85	27
23.8887		0.344	2128	321.039			85	35
30.3431		0.43	1525	582			89	35
35.8083		0.429	2560	429			96	32
30.4822		0.323	1591	412.798			92	31
32.0351		0.405	1990	627			95	35
32.6021		0.459	2065	603			92	30
34.1509		0.4	2034	890.873			98	33
28.9522		0.288	3390	403			88	28
28.571		0.309	2376	518.106			90	35
28.8283		0.464	2280	302.755			89	33
38.1335		0.394	1940	652			95	33
26.6064		0.385	2478	569			89	38
28.9057		0.305	2057	245			89	36
